"Source","Url","Bias","Quality"
"Wall Street Journal","https://www.wsj.com/articles/u-s-appeals-court-rejects-justice-department-antitrust-challenge-to-at-t-time-warner-deal-11551194524?mod=hp_lead_pos2","3.75","55.50"
"Wall Street Journal","https://www.wsj.com/articles/as-california-loses-people-a-las-vegas-suburb-grows-11551197094?mod=hp_lead_pos5","4.00","54.75"
"Wall Street Journal","https://www.wsj.com/articles/jerome-powell-affirms-feds-patient-approach-to-future-interest-rate-changes-11551192300?mod=hp_lead_pos4","0.50","52.50"
"Wall Street Journal","https://www.wsj.com/articles/live-analysis-drug-company-ceos-take-the-hot-seat-before-congress-11551191988?mod=hp_lead_pos7","-6.25","52.50"
"Wall Street Journal","https://www.wsj.com/articles/republican-mark-harris-pulls-out-of-new-north-carolina-congressional-election-11551209902?mod=hp_lead_pos8","-0.25","54.00"
"Wall Street Journal","https://www.wsj.com/articles/elliott-management-nearing-settlement-with-ebay-11551212601?mod=hp_lead_pos9","2.75","42.75"
"Wall Street Journal","https://www.wsj.com/articles/house-democrats-press-for-data-on-immigrant-children-separated-from-parents-11551210900","-2.50","52.75"
"Wall Street Journal","https://www.wsj.com/articles/trump-pick-to-oversee-fannie-mae-and-freddie-mac-advances-in-senate-11551193655","2.00","48.75"
"Wall Street Journal","https://www.wsj.com/articles/creative-firm-quits-bernie-sanders-campaign-11551207322","8.50","50.00"
"Wall Street Journal","https://www.wsj.com/articles/manaforts-lawyers-ask-judge-for-leniency-11551152366","3.75","47.50"
"Wall Street Journal","https://www.wsj.com/articles/former-port-authority-director-gets-18-months-in-prison-for-bridgegate-role-11551211240","0.00","53.75"
"Wall Street Journal","https://www.wsj.com/articles/investigators-obtained-michael-cohens-personal-emails-as-early-as-july-2017-11553003987?mod=hp_lead_pos1","-1.50","51.50"
"Wall Street Journal","https://www.wsj.com/articles/maduro-loses-grip-on-venezuelas-poor-a-vital-source-of-his-power-11553014207?mod=hp_lead_pos5","8.25","42.75"
"Wall Street Journal","https://www.wsj.com/articles/lighthizer-mnuchin-to-travel-to-beijing-11553015413?mod=hp_lead_pos2","3.75","47.00"
"Wall Street Journal","https://www.wsj.com/articles/fed-faces-crucial-decision-on-mix-of-treasurys-in-its-portfolio-11552987920?mod=hp_lead_pos6","3.00","50.50"
"Wall Street Journal","https://www.wsj.com/articles/steve-dickson-is-white-house-pick-as-permanent-faa-head-11553024733?mod=hp_lead_pos3","2.75","47.75"
"Wall Street Journal","https://www.wsj.com/articles/california-has-the-jobs-but-not-enough-homes-11553007600?mod=hp_lead_pos8","5.50","52.25"
"Wall Street Journal","https://www.wsj.com/articles/betos-apology-tour-11552951261?mod=hp_opin_pos2","10.25","31.50"
"Wall Street Journal","https://www.wsj.com/articles/are-unions-exploiting-their-employees-11552951206?mod=hp_opin_pos3","2.00","44.25"
"Wall Street Journal","https://www.wsj.com/articles/the-1-million-hoa-blowup-it-started-with-the-misplaced-flower-pots-11553006590?mod=hp_lead_pos10","1.75","50.00"
"Wall Street Journal","https://www.wsj.com/articles/how-the-national-enquirer-got-bezos-texts-it-paid-200-000-to-his-lovers-brother-11552953981?mod=trending_now_2","1.25","36.75"
"Wall Street Journal","https://www.wsj.com/articles/obama-economic-adviser-alan-krueger-dead-at-58-11552921415?mod=trending_now_3","-3.50","50.75"
"Wall Street Journal","https://www.wsj.com/articles/notre-dame-blaze-extinguished-officials-assess-damage-11555406812?mod=hp_lead_pos1&mod=article_inline","-3.25","48.75"
"Wall Street Journal","https://www.wsj.com/articles/morgan-stanley-reports-9-decline-in-profit-11555500157","0.00","51.25"
"Wall Street Journal","https://www.wsj.com/articles/delays-to-t-mobile-sprint-deal-would-dent-softbank-11555505387","4.25","48.50"
"Wall Street Journal","https://www.wsj.com/articles/columbine-related-threat-by-armed-woman-shuts-denver-area-schools-11555501233","0.50","53.25"
"Wall Street Journal","https://www.wsj.com/articles/a-powerful-lobbying-tool-in-the-trump-era-the-presidents-ear-11555493400","3.50","50.25"
"Wall Street Journal","https://www.wsj.com/articles/trump-administration-moves-to-deny-bail-to-some-asylum-seekers-11555471963","-1.00","54.00"
"Wall Street Journal","https://www.wsj.com/articles/measles-outbreak-upends-passover-traditions-11555502400","1.00","43.00"
"Wall Street Journal","https://www.wsj.com/articles/burning-mans-future-in-question-amid-fight-with-feds-11555407000","0.25","48.25"
"Wall Street Journal","https://www.wsj.com/articles/finances-top-earners-dont-work-at-a-bank-11555407002","-0.25","51.00"
"Wall Street Journal","https://www.wsj.com/articles/the-apple-qualcomm-courtroom-showdown-kicks-off-11555426610","0.50","53.25"
"Wall Street Journal","https://www.wsj.com/articles/cuomo-paid-less-tax-under-federal-overhaul-he-has-ripped-11555369058","2.75","47.50"
"Washington Examiner","https://www.washingtonexaminer.com/news/ocasio-cortez-risks-losing-talent-by-capping-staff-salaries-at-80-000-congressional-experts-say","25.33","20.00"
"Washington Examiner","https://www.washingtonexaminer.com/news/blackhawk-chopper-leads-border-patrol-to-illegal-immigrants-in-arizona-desert","10.67","41.00"
"Washington Examiner","https://www.washingtonexaminer.com/news/congress/senate-democrats-push-to-defund-trumps-fake-panel-on-climate-change","-2.67","44.67"
"Washington Examiner","https://www.washingtonexaminer.com/opinion/op-eds/healthcare-needs-price-competition-not-just-transparency","14.33","31.67"
"Washington Examiner","https://www.washingtonexaminer.com/news/federal-judge-criticizes-barr-over-transparency-concerns-for-the-mueller-report","5.00","43.67"
"Washington Examiner","https://www.washingtonexaminer.com/news/democrats-push-to-regulate-voting-rules-in-11-states-under-new-voting-rights-act","3.75","40.25"
"Washington Examiner","https://www.washingtonexaminer.com/opinion/why-is-obama-allowed-executive-discretion-on-immigration-but-trump-isnt","28.25","17.00"
"Washington Examiner","https://www.washingtonexaminer.com/news/republican-shames-ilhan-omar-superjew-cia-officer-slain-in-somalia-died-for-you","22.50","30.00"
"Washington Examiner","https://www.washingtonexaminer.com/news/white-house/jared-kushners-dad-secretly-met-cory-booker-in-a-stairwell-while-in-halfway-house-book","12.25","25.75"
"Washington Examiner","https://www.washingtonexaminer.com/news/congress/maryland-moderate-larry-hogan-is-no-threat-to-trump-say-analysts","11.75","37.50"
"Washington Examiner","https://www.washingtonexaminer.com/opinion/damn-socialism-why-are-you-chasing-me-chinese-americans-see-ghost-of-communism-in-democrats-leftward-turn","24.00","24.75"
"Washington Examiner","https://www.washingtonexaminer.com/news/barr-bars-some-asylum-seekers-from-being-released-on-bond","7.00","47.75"
"Washington Examiner","https://www.washingtonexaminer.com/news/fbi-local-authorities-seek-18-year-old-woman-in-credible-threat-to-columbine-high-school","2.00","48.75"
"Washington Examiner","https://www.washingtonexaminer.com/news/trump-issues-second-veto-of-his-presidency","9.75","44.25"
"Washington Examiner","https://www.washingtonexaminer.com/news/doj-lost-mueller-excuse-to-dodge-questions-on-clinton-emails-investigation-gop-leaders-say","10.75","33.50"
"Washington Examiner","https://www.washingtonexaminer.com/news/nearly-40-of-americans-believe-trump-was-spied-on-by-obama-officials","10.00","37.25"
"Washington Free Beacon","https://freebeacon.com/national-security/russian-statements-on-new-cruise-missile-indicate-first-strike-intentions/","10.33","30.00"
"Washington Free Beacon","https://freebeacon.com/issues/beto-backs-late-term-abortion/","23.00","29.67"
"Washington Free Beacon","https://freebeacon.com/blog/associated-press-fans-the-flames-of-dubious-ferguson-body-count-conspiracy/","10.00","39.33"
"Washington Free Beacon","https://freebeacon.com/issues/judge-denies-preliminary-injunction-request-in-case-against-bump-stock-ban/","8.25","51.00"
"Washington Free Beacon","https://freebeacon.com/issues/house-republicans-float-free-market-health-care-bills/","16.75","41.00"
"Washington Free Beacon","https://freebeacon.com/politics/ilhan-omar-quietly-deletes-some-of-her-past-anti-semitic-tweets/","22.25","29.25"
"Washington Free Beacon","https://freebeacon.com/issues/2020-dem-presidential-hopefuls-vote-to-block-newborn-care/","26.25","26.50"
"Washington Free Beacon","https://freebeacon.com/national-security/congress-unloads-on-pro-iran-deal-forces-in-trump-administration/","20.00","37.25"
"Washington Free Beacon","https://freebeacon.com/issues/study-15-minimum-wage-would-cause-400000-new-crimes-per-year/","14.50","36.50"
"Washington Free Beacon","https://freebeacon.com/politics/trump-democrats-only-want-to-expand-supreme-court-to-catch-up/","22.25","35.75"
"Washington Free Beacon","https://freebeacon.com/politics/orourke-compares-service-in-congress-to-charitable-giving/","8.75","47.25"
"Washington Free Beacon","https://freebeacon.com/politics/trump-tax-law-saved-sanders-nearly-40000-last-year/","18.25","30.75"
"Washington Free Beacon","https://freebeacon.com/politics/two-house-dems-dont-disclose-contributions-from-ilhan-omar/","22.50","29.50"
"Washington Free Beacon","https://freebeacon.com/issues/congress-wants-investigation-into-taxpayer-funded-anti-israel-events-at-unc-duke/","16.75","30.75"
"Washington Free Beacon","https://freebeacon.com/politics/calif-rep-t-j-cox-wants-thank-you-for-nonprofit-hit-by-scathing-audit/","11.00","41.75"
"Washington Free Beacon","https://freebeacon.com/politics/omar-tlaib-saw-spikes-in-campaign-cash-after-accusations-of-anti-semitism/","16.50","42.75"
"Washington Monthly","https://washingtonmonthly.com/2019/03/15/the-new-right-has-mainstreamed-the-rhetoric-of-mass-killers/","-10.00","36.67"
"Washington Monthly","https://washingtonmonthly.com/2019/04/14/the-best-answer-to-fox-news-obsession-with-aoc-is-to-elect-more-democrats-like-aoc/","-23.67","21.00"
"Washington Monthly","https://washingtonmonthly.com/2019/04/13/israels-point-of-no-return/","-17.33","31.00"
"Washington Monthly","https://washingtonmonthly.com/2019/02/27/trumps-appeal-will-have-no-lasting-power/","-21.25","23.00"
"Washington Monthly","https://washingtonmonthly.com/2019/02/27/the-concern-that-drives-mitch-mcconnells-mendacity/","-23.75","22.25"
"Washington Monthly","https://washingtonmonthly.com/2019/02/22/trump-is-china-and-russias-best-friend/","-23.00","24.50"
"Washington Monthly","https://washingtonmonthly.com/2019/02/26/the-federal-government-is-rigging-the-game-against-small-businesses/","-11.00","30.25"
"Washington Monthly","https://washingtonmonthly.com/magazine/january-february-march-2019/how-to-close-the-democrats-rural-gap/","-15.50","37.00"
"Washington Monthly","https://washingtonmonthly.com/magazine/marchaprilmay-2017/introduction-a-cure-for-high-health-care-costs/","-8.00","29.00"
"Washington Monthly","https://washingtonmonthly.com/2019/03/19/the-attorney-general-should-answer-to-congress/","-13.00","29.50"
"Washington Monthly","https://washingtonmonthly.com/2019/03/19/does-devin-nunes-oppose-frivolous-lawsuits-or-not/","-16.75","28.00"
"Washington Monthly","https://washingtonmonthly.com/2019/03/19/conservatives-issue-a-clarion-call-on-trumps-mental-health/","-22.00","26.50"
"Washington Monthly","https://washingtonmonthly.com/2019/03/13/the-college-admissions-scandal-is-even-worse-than-you-think/","-13.25","36.75"
"Washington Monthly","https://washingtonmonthly.com/2019/04/16/the-tax-day-outrage-you-dont-know-about/","-2.25","36.75"
"Washington Monthly","https://washingtonmonthly.com/2019/04/16/the-gop-is-not-on-the-consumers-side/","0.50","40.50"
"Washington Post","https://www.washingtonpost.com/opinions/2019/02/26/new-michael-cohen-testimony-may-undermine-trumps-spin-mueller/?utm_term=.971175bca2c5","-23.00","21.33"
"Washington Post","https://www.washingtonpost.com/world/national-security/20-questions-that-michael-cohen-could-answer-for-lawmakers-when-he-testifies-on-capitol-hill-this-week/2019/02/25/11bd9db2-3926-11e9-a06c-3ec8ed509d15_story.html?utm_term=.a58d30cc8166","-8.33","48.33"
"Washington Post","https://www.washingtonpost.com/opinions/trump-is-treating-our-allies-like-his-old-contractors-not-well/2019/02/25/07b582de-3940-11e9-a2cd-307b06d0257b_story.html?utm_term=.b70c271d92a5","-10.33","29.67"
"Washington Post","https://www.washingtonpost.com/lifestyle/style/decades-of-investigative-reporting-couldnt-touch-r-kelly-it-took-a-lifetime-tv-series-and-a-hashtag/2019/02/26/4e6fb580-39c9-11e9-a2cd-307b06d0257b_story.html?utm_term=.68a0521317f6","0.67","35.67"
"Washington Post","https://www.washingtonpost.com/politics/2019/02/26/is-next-arab-uprising-happening-plain-sight/?utm_term=.819eb1db38d4","-5.67","38.33"
"Washington Post","https://www.washingtonpost.com/world/asia_pacific/with-australian-gag-order-lifted-on-cardinal-pell-abuse-trial-details-finally-spill-out/2019/02/26/4d214322-39da-11e9-b10b-f05a22e75865_story.html?utm_term=.27ec73fef0cb","-1.00","48.67"
"Washington Post","https://www.washingtonpost.com/technology/2019/03/20/google-fined-nearly-billion-ad-practices-that-violated-european-antitrust-laws/?utm_term=.23dd942ded53","-1.33","53.33"
"Washington Post","https://www.washingtonpost.com/opinions/obamas-presidency-will-be-hailed-as-transformative-trumps-will-be-viewed-with-scorn/2019/03/19/c4ba3742-4a7c-11e9-9663-00ac73f49662_story.html?utm_term=.ee0e56e04186","-7.33","37.00"
"Washington Post","https://www.washingtonpost.com/lifestyle/style/how-phone-spam-turned-our-favorite-devices-against-us/2019/03/18/05239406-45d5-11e9-90f0-0ccfeec87a61_story.html?utm_term=.03a914283c0d","-1.00","44.33"
"Washington Post","https://www.washingtonpost.com/technology/2019/03/19/googles-new-stadia-service-will-let-you-play-video-games-without-downloading-them/?hpid=hp_hp-cards_hp-card-technology%3Ahomepage%2Fcard&utm_term=.58a4cf440e87","0.00","44.33"
"Washington Post","https://www.washingtonpost.com/politics/trump-says-he-is-opposed-to-white-house-aides-testifying-to-congress-deepening-power-struggle-with-hill/2019/04/23/0c7bd8dc-65e0-11e9-8985-4cf30147bdca_story.html?utm_term=.8a41087dd2d8","-5.67","54.33"
"Washington Post","https://www.washingtonpost.com/world/asia_pacific/terror-and-trauma-in-colombo-sri-lankas-capital-grieves/2019/04/23/2b9b4382-6483-11e9-a698-2a8f808c9cfb_story.html?utm_term=.ab6a38e2a1c4","0.00","48.67"
"Washington Post","https://www.washingtonpost.com/technology/2019/04/23/trump-meets-with-twitter-ceo-jack-dorsey-white-house/?utm_term=.23da1a312714","-3.00","51.00"
"Washington Post","https://www.washingtonpost.com/opinions/elizabeth-warren-has-the-wrong-answer-to-americas-student-debt-problem/2019/04/23/a67f78e8-65e1-11e9-a1b6-b29b90efa879_story.html?utm_term=.5cb8a16e67ca","-2.00","33.33"
"Washington Post","https://www.washingtonpost.com/world/europe/as-flames-engulfed-notre-dame-a-fire-bridge-chaplain-helped-save-the-treasures-inside/2019/04/16/9b7b8fd8-5fcc-11e9-bf24-db4b9fb62aa2_story.html?utm_term=.dd7d03631c2e","-2.00","48.00"
"Washington Post","https://www.washingtonpost.com/world/the_americas/maduro-vs-guaido-venezuelas-dueling-diplomatic-corps-in-tug-of-war-for-embassies-access/2019/04/23/61f0aade-65c9-11e9-a698-2a8f808c9cfb_story.html?utm_term=.18ec6e27e01f","-6.33","50.00"
"Washington Post","https://www.washingtonpost.com/world/national-security/us-cyber-command-operation-disrupted-internet-access-of-russian-troll-factory-on-day-of-2018-midterms/2019/02/26/1827fc9e-36d6-11e9-af5b-b51b7ff322e9_story.html?utm_term=.448b233fbd0c","-2.00","53.50"
"Washington Post","https://www.washingtonpost.com/news/magazine/wp/2019/02/20/feature/the-forgotten-northern-pre-civil-war-origins-of-jim-crow/?utm_term=.6ef585a9c12e","-3.75","45.00"
"Washington Post","https://www.washingtonpost.com/powerpost/house-sponsor-of-resolution-to-nix-emergency-declaration-acknowledges-uphill-battle-on-overriding-expected-trump-veto/2019/02/26/22104532-39d2-11e9-aaae-69364b2ed137_story.html?utm_term=.4ba2edfd76fb","-10.25","52.25"
"Washington Post","https://www.washingtonpost.com/nation/2019/02/26/houston-socialite-berated-mixed-race-couple-their-babys-party-then-video-got-out/?utm_term=.9e34f4612225","-8.00","48.00"
